account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,default_flag
9494630,12/1/2019,58.0,Self-Employed,Single,1,East,459.0,127,0.49,1.32,4.96,3.23,3,1
8473915,6/1/2021,57.0,Employed,Single,2,South,529.0,31,0.29,1.02,4.86,3.51,2,0
1753494,5/1/2022,36.0,Employed,,0,West,724.0,7,0.44,3.4,5.72,3.67,2,0
9110129,3/1/2020,51.0,,Single,0,East,883.0,9,0.9,2.18,3.75,3.5,2,0
9107317,7/1/2022,42.0,Unemployed,Married,3,West,656.0,120,1.43,0.45,3.33,3.23,3,1
3333679,4/1/2019,66.0,Employed,Divorced,4,North,773.0,104,1.04,0.58,1.57,3.68,3,1
8211179,6/1/2019,42.0,Employed,Single,0,South,409.0,107,,1.84,2.93,2.84,3,1
2515554,8/1/2022,46.0,Unemployed,Married,3,West,328.0,125,0.62,2.07,3.33,2.72,3,1
6596526,9/1/2020,34.0,Employed,,0,West,578.0,7,,1.92,5.68,3.2,2,0
6386159,7/1/2019,33.0,Self-Employed,Single,0,West,,139,0.85,3.08,3.51,2.74,3,1
1615937,7/1/2022,60.0,Employed,Married,4,East,787.0,0,,2.9,7.79,3.69,2,0
4886402,10/1/2020,55.0,Employed,Married,3,South,531.0,97,1.47,0.57,3.86,3.15,3,1
7297042,9/1/2018,39.0,Employed,,1,South,516.0,145,1.12,1.79,3.8,3.11,3,1
4369720,1/1/2021,26.0,,Married,4,East,,104,0.19,1.04,3.25,1.74,3,1
7892180,8/1/2019,58.0,Employed,Divorced,2,North,819.0,7,0.11,1.78,8.06,2.86,1,0
7888260,1/1/2020,33.0,Employed,Divorced,3,West,512.0,132,1.31,2.13,4.23,2.66,3,1
4769457,9/1/2018,41.0,Employed,Divorced,3,South,436.0,128,0.97,0.63,4.29,2.21,3,1
2312743,5/1/2020,59.0,Employed,Married,2,North,,90,1.26,1.0,4.55,2.97,3,1
6759420,11/1/2019,31.0,Employed,Married,1,North,630.0,134,1.25,3.23,3.31,2.91,3,1
9914501,2/1/2019,58.0,Employed,,2,West,,97,0.79,1.5,4.31,3.2,3,1
2728096,12/1/2018,46.0,Employed,,2,West,632.0,99,1.35,2.95,5.59,3.0,3,1
1475147,7/1/2019,25.0,,Single,3,South,538.0,150,0.41,3.11,2.91,2.69,3,1
4604724,6/1/2019,46.0,Employed,Widowed,3,North,476.0,136,1.2,3.75,4.89,2.93,3,1
3269070,10/1/2019,31.0,Employed,Married,4,West,615.0,0,0.11,3.33,6.07,3.04,1,0
6437149,5/1/2020,68.0,Self-Employed,Single,1,South,476.0,101,0.67,1.17,4.05,2.66,3,1
6128643,3/1/2020,23.0,Unemployed,Married,3,South,743.0,128,1.45,3.06,7.61,3.35,3,1
4496605,8/1/2022,32.0,Self-Employed,Divorced,3,North,627.0,151,1.39,1.17,4.54,3.2,3,1
2980407,1/1/2021,64.0,Employed,Married,3,North,750.0,0,0.04,1.25,4.16,2.02,1,0
2079600,9/1/2020,53.0,Employed,Single,2,West,474.0,7,0.48,2.12,1.88,2.64,2,0
6637025,1/1/2019,34.0,Employed,Married,1,West,447.0,124,0.54,1.71,4.51,3.28,3,1
9777198,4/1/2020,52.0,Employed,Married,2,East,502.0,102,0.48,2.2,3.57,2.78,3,1
8116355,10/1/2018,44.0,Employed,Single,1,West,731.0,5,,4.5,5.31,3.13,2,0
7215140,6/1/2020,50.0,Employed,Single,3,West,605.0,0,0.62,3.03,5.24,2.52,2,0
9312934,3/1/2018,65.0,Employed,Single,2,South,517.0,28,1.03,2.01,5.01,3.9,2,0
4054390,7/1/2022,50.0,Unemployed,Single,1,South,,122,1.09,2.88,6.02,2.84,3,1
3956151,9/1/2018,57.0,,Married,0,South,508.0,94,1.4,3.13,7.01,4.49,3,1
9323735,1/1/2019,62.0,Unemployed,Single,1,West,365.0,114,1.03,1.62,8.08,2.85,3,1
7558221,10/1/2019,53.0,Unemployed,Married,3,South,309.0,20,0.47,1.94,6.43,1.99,2,0
7623063,1/1/2018,65.0,Retired,,2,North,490.0,130,1.13,0.95,1.47,3.73,3,1
9593223,7/1/2020,53.0,Unemployed,Married,0,West,735.0,103,1.42,1.29,3.28,2.44,3,1
9204298,5/1/2022,49.0,Self-Employed,Widowed,2,West,336.0,117,1.12,3.27,6.17,3.59,3,1
1768734,9/1/2021,67.0,Employed,Married,0,East,,140,1.22,1.52,3.85,2.93,3,1
4739469,11/1/2020,56.0,Self-Employed,Single,3,South,606.0,111,1.14,0.64,3.86,3.21,3,1
2960826,7/1/2020,39.0,Employed,Single,3,East,,116,1.24,1.55,3.94,3.21,3,1
5400852,4/1/2018,28.0,Employed,Married,3,South,510.0,90,1.16,1.57,1.3,3.49,3,1
3445840,10/1/2021,51.0,Unemployed,Single,4,West,679.0,0,1.29,2.06,7.56,3.1,2,0
3801445,10/1/2021,49.0,Employed,Married,0,East,764.0,0,0.38,0.58,7.15,3.6,1,0
5150276,2/1/2019,24.0,Employed,Single,1,North,539.0,0,0.8,2.95,5.75,2.92,2,0
1886040,1/1/2020,44.0,Employed,Single,4,East,876.0,21,1.18,2.55,4.96,3.02,2,0
4366612,2/1/2019,24.0,Self-Employed,Married,2,South,862.0,5,0.29,2.09,5.67,2.95,2,0
3215167,3/1/2019,61.0,Unemployed,Divorced,0,West,848.0,48,0.37,1.95,5.54,3.36,2,0
4471750,11/1/2018,24.0,Employed,Single,0,West,865.0,5,0.87,2.71,6.48,2.61,2,0
4416403,6/1/2021,42.0,Employed,Divorced,3,South,502.0,124,0.76,1.98,5.27,2.63,3,1
8134897,8/1/2019,,Employed,Single,0,North,462.0,137,,2.9,5.99,2.55,3,1
3960883,1/1/2021,69.0,Employed,Widowed,0,West,504.0,113,1.18,2.89,3.99,3.38,3,1
8891784,11/1/2021,24.0,Self-Employed,Married,0,East,668.0,139,1.43,2.88,6.31,2.78,3,1
3339767,9/1/2019,69.0,Employed,Single,2,South,733.0,18,1.4,0.62,6.51,3.77,2,0
9501598,12/1/2020,,Employed,Single,3,North,790.0,0,0.65,1.49,3.48,2.83,2,0
3428388,8/1/2018,53.0,Retired,Single,0,South,446.0,132,1.27,2.14,6.19,2.69,3,1
5216803,10/1/2018,39.0,Employed,Single,1,North,793.0,53,0.17,2.89,2.14,2.8,2,0
5314896,2/1/2020,42.0,Employed,Divorced,4,West,463.0,140,0.69,2.31,6.62,1.85,3,1
5667592,11/1/2021,,Employed,Single,0,East,845.0,48,0.43,2.1,6.47,3.24,2,0
3863793,9/1/2019,67.0,Self-Employed,Single,2,South,449.0,137,0.33,0.88,5.02,3.28,3,1
3276106,10/1/2019,45.0,Unemployed,,4,West,309.0,110,0.14,1.63,3.69,3.8,3,1
3716826,8/1/2018,45.0,Unemployed,Widowed,1,West,814.0,5,,1.43,7.58,3.49,2,0
4448678,4/1/2019,65.0,Unemployed,,4,North,820.0,98,0.98,2.86,7.07,3.47,3,1
2539600,6/1/2022,69.0,Employed,Divorced,4,West,744.0,0,0.26,1.11,4.45,2.48,1,0
7521689,3/1/2019,50.0,Employed,,4,East,813.0,0,1.34,-0.15,4.24,2.95,2,0
6453174,10/1/2018,54.0,Employed,Single,3,West,480.0,147,1.04,1.57,2.31,3.56,3,1
3455918,8/1/2019,,,Married,1,East,784.0,66,0.56,2.25,5.16,3.19,2,0
9340791,4/1/2020,21.0,Retired,Single,1,North,318.0,40,0.16,1.71,4.85,2.79,2,0
1685503,7/1/2020,,Self-Employed,Married,2,West,893.0,0,,1.75,5.94,3.2,1,0
5090284,7/1/2022,,Employed,Married,1,North,536.0,109,0.07,0.19,4.95,2.82,3,1
8068121,3/1/2022,43.0,Employed,Single,2,South,417.0,151,,2.49,5.95,3.29,3,1
3091013,12/1/2022,60.0,Employed,Married,3,East,354.0,134,0.45,3.13,3.56,3.17,3,1
7456182,3/1/2018,30.0,Employed,Single,1,South,863.0,96,1.22,-0.21,3.88,3.39,3,1
9093212,7/1/2020,55.0,Unemployed,Divorced,2,South,522.0,124,,3.44,3.53,2.94,3,1
6967106,5/1/2020,63.0,Self-Employed,Single,1,South,706.0,120,0.46,2.71,8.03,2.75,3,1
8983372,6/1/2021,63.0,Unemployed,Divorced,4,East,324.0,157,0.08,1.35,7.94,3.2,3,1
7389690,6/1/2018,46.0,Retired,Single,1,North,764.0,5,0.14,2.82,4.68,3.39,1,0
1739574,6/1/2020,56.0,Employed,Married,1,North,807.0,55,1.06,1.38,6.86,2.92,2,0
7094467,4/1/2018,63.0,Employed,Married,1,East,444.0,113,1.12,1.61,5.94,2.89,3,1
2429290,10/1/2020,64.0,,Single,3,South,472.0,129,1.41,-0.46,3.71,2.43,3,1
9642979,3/1/2020,29.0,Employed,Married,4,South,867.0,0,0.57,1.79,4.46,2.94,1,0
2888806,4/1/2018,41.0,,Married,3,West,429.0,93,0.76,1.25,3.23,2.25,3,1
6595956,7/1/2018,69.0,Unemployed,Married,3,East,611.0,0,0.45,1.23,5.18,1.83,2,0
3755423,2/1/2021,44.0,Employed,Married,2,East,636.0,149,1.22,1.63,6.32,3.85,3,1
9652233,8/1/2018,,Employed,Married,0,South,609.0,138,0.99,1.45,4.74,3.01,3,1
4441628,9/1/2019,52.0,Employed,Married,0,West,343.0,101,1.38,1.22,3.52,3.05,3,1
7702692,9/1/2018,25.0,Employed,Married,1,North,654.0,127,0.98,1.27,5.78,3.12,3,1
3430992,5/1/2021,40.0,,Married,2,West,512.0,116,,1.59,4.41,3.44,3,1
6393455,1/1/2020,29.0,Employed,Single,3,South,395.0,129,0.78,2.13,5.79,2.72,3,1
5472089,1/1/2019,31.0,Employed,,1,East,352.0,107,0.5,1.65,7.04,2.06,3,1
2615777,1/1/2018,40.0,Employed,Single,2,East,537.0,3,0.81,2.13,4.45,2.09,2,0
1131936,5/1/2021,34.0,Employed,Single,3,South,656.0,2,0.23,1.34,5.53,3.88,2,0
4287093,12/1/2019,59.0,,Divorced,4,East,362.0,85,0.54,2.55,5.67,2.11,2,0
6648393,11/1/2021,55.0,Employed,Single,1,North,,92,1.25,2.15,2.92,3.14,3,1
1491036,4/1/2019,51.0,,Married,0,West,548.0,104,1.08,3.39,4.32,2.76,3,1
4617556,8/1/2019,54.0,Self-Employed,Married,2,East,317.0,108,0.0,2.59,5.22,3.32,3,1
8797698,8/1/2018,40.0,Self-Employed,Single,2,North,618.0,1,0.92,1.04,3.61,3.16,2,0
1483442,2/1/2018,32.0,Employed,,1,North,554.0,9,0.19,0.54,6.0,2.93,2,0
1872328,1/1/2021,64.0,Self-Employed,Married,2,West,872.0,25,0.6,2.16,4.54,3.27,2,0
9210880,2/1/2022,52.0,Employed,Divorced,1,North,,0,0.08,0.69,3.82,2.96,1,0
8291916,6/1/2021,53.0,Employed,Married,0,West,664.0,0,0.7,0.76,3.96,2.71,2,0
3026110,11/1/2022,62.0,Employed,Single,2,East,566.0,114,0.13,0.76,4.35,3.62,3,1
2730085,3/1/2018,23.0,Employed,Single,0,North,715.0,44,0.69,1.77,6.57,3.1,2,0
2493551,6/1/2019,39.0,Unemployed,Widowed,1,East,731.0,132,1.16,1.86,5.21,2.52,3,1
9464848,10/1/2022,40.0,Employed,Single,3,South,326.0,130,0.95,1.49,5.25,3.51,3,1
1843523,4/1/2019,29.0,Employed,Married,3,North,482.0,0,0.87,1.77,6.41,3.65,2,0
2035891,3/1/2019,36.0,Employed,Married,3,East,643.0,0,0.23,2.86,2.17,2.49,1,0
8775679,7/1/2019,67.0,Employed,Married,1,West,524.0,148,1.16,3.28,6.14,3.46,3,1
9306461,6/1/2019,64.0,Employed,Married,1,North,418.0,28,0.64,-0.65,4.12,2.89,2,0
1325437,8/1/2019,22.0,Unemployed,Married,4,West,,117,1.45,3.09,5.59,3.3,3,1
4257945,12/1/2021,,Employed,Married,0,East,847.0,116,1.05,2.69,6.07,3.89,3,1
7360756,3/1/2022,60.0,Employed,Single,4,North,672.0,89,0.25,2.52,4.88,3.14,2,0
8417874,7/1/2021,,,Divorced,4,East,814.0,0,,4.17,5.91,2.67,1,0
7097091,9/1/2020,,Employed,Single,1,West,555.0,20,0.38,2.03,5.74,2.7,2,0
7592910,5/1/2018,40.0,Employed,Single,3,East,893.0,59,1.47,1.18,4.2,3.41,2,0
4816446,9/1/2022,53.0,Unemployed,Married,0,North,863.0,5,0.8,2.25,3.57,3.95,2,0
9910762,12/1/2022,68.0,,Single,0,East,763.0,113,0.24,3.27,4.85,2.47,3,1
6359462,10/1/2020,27.0,Retired,Married,1,East,720.0,0,1.21,1.54,4.23,2.89,2,0
8946232,1/1/2022,37.0,Employed,,3,North,413.0,18,0.27,2.2,5.83,2.89,2,0
5961914,7/1/2021,25.0,Employed,Married,4,West,657.0,126,0.95,1.41,5.11,3.01,3,1
7270016,12/1/2018,53.0,Employed,Married,0,West,503.0,0,0.28,0.36,7.23,3.82,2,0
2043233,7/1/2021,44.0,Employed,,2,West,837.0,108,,1.68,6.53,3.53,3,1
3676517,3/1/2018,56.0,Employed,Married,0,North,892.0,0,0.52,0.85,3.67,3.92,2,0
9611474,2/1/2020,53.0,Employed,Married,2,East,691.0,2,,3.35,7.1,2.84,2,0
4681262,8/1/2018,32.0,Employed,Single,1,South,532.0,90,1.41,3.87,5.47,3.62,3,1
9686283,1/1/2021,26.0,,Married,3,South,473.0,99,0.75,1.46,4.97,3.48,3,1
2008923,1/1/2018,28.0,Employed,Single,1,East,334.0,16,,4.79,4.38,2.9,2,0
2857845,4/1/2020,66.0,Unemployed,Single,3,South,376.0,129,0.32,3.07,6.91,2.84,3,1
2908911,6/1/2018,35.0,Employed,Divorced,4,East,558.0,3,0.03,1.65,5.71,3.39,1,0
8144013,5/1/2019,30.0,Self-Employed,,3,East,663.0,3,0.53,3.92,3.69,2.98,2,0
6532410,8/1/2021,32.0,Self-Employed,Married,1,North,706.0,120,1.07,3.53,8.17,3.19,3,1
3869729,7/1/2021,,Unemployed,Single,2,North,382.0,102,1.25,2.16,6.51,3.14,3,1
2135964,11/1/2019,37.0,Employed,Divorced,1,South,790.0,5,,1.39,4.85,3.34,1,0
1998899,12/1/2018,53.0,Unemployed,Divorced,4,South,800.0,124,0.4,0.95,5.54,3.05,3,1
1239779,7/1/2022,21.0,Employed,Married,1,East,524.0,114,1.04,1.49,4.69,3.2,3,1
4602279,8/1/2019,65.0,Self-Employed,,1,North,313.0,1,0.14,1.92,4.89,3.09,2,0
5914082,12/1/2019,42.0,Self-Employed,Married,1,East,398.0,0,0.09,2.71,5.71,1.94,2,0
5532688,5/1/2020,62.0,Employed,Married,1,East,428.0,122,1.22,2.33,7.11,2.19,3,1
1721037,1/1/2021,44.0,Self-Employed,Widowed,2,South,399.0,109,1.33,4.1,5.85,2.87,3,1
9202637,5/1/2021,33.0,Employed,Married,2,North,588.0,0,0.16,2.23,5.54,2.84,2,0
2196311,12/1/2020,,,Single,3,North,370.0,2,0.32,1.93,5.43,2.49,2,0
7083059,1/1/2020,26.0,Unemployed,Married,1,North,333.0,102,0.97,1.62,3.8,2.86,3,1
1291464,10/1/2021,49.0,,Married,2,North,357.0,138,0.5,0.86,6.76,2.92,3,1
8242447,10/1/2020,34.0,,Married,3,North,439.0,114,1.19,0.17,4.55,2.68,3,1
9526086,5/1/2022,,,Divorced,2,East,883.0,5,0.73,2.73,2.56,3.48,1,0
2491633,6/1/2021,,Retired,Single,0,North,306.0,108,0.94,0.08,6.32,2.28,3,1
7952314,10/1/2022,60.0,Employed,Single,3,North,769.0,16,1.37,-0.14,3.92,3.47,2,0
2726199,1/1/2021,45.0,Unemployed,Married,0,South,724.0,28,1.46,0.71,3.45,2.85,2,0
6432019,10/1/2022,50.0,Employed,Single,4,East,720.0,120,0.67,0.24,4.45,1.6,3,1
4185714,9/1/2018,42.0,Self-Employed,Divorced,1,East,536.0,117,1.24,2.75,5.06,2.55,3,1
5610146,10/1/2021,40.0,Employed,Widowed,4,North,820.0,0,0.59,2.68,4.81,2.77,2,0
1134055,5/1/2019,26.0,Employed,Married,0,South,823.0,103,0.65,1.73,7.29,4.07,3,1
1807744,7/1/2021,24.0,Employed,Divorced,4,South,474.0,90,0.75,1.61,2.96,2.75,3,1
6451973,8/1/2021,36.0,Employed,Married,3,North,,123,0.04,2.18,6.99,3.19,3,1
9454561,5/1/2021,22.0,Retired,Widowed,1,South,749.0,56,0.9,1.21,1.83,3.16,2,0
5327858,5/1/2020,46.0,Self-Employed,Married,0,West,515.0,115,0.95,3.16,4.44,3.67,3,1
9437482,11/1/2019,63.0,,Divorced,0,East,353.0,104,0.33,2.09,5.71,3.39,3,1
9914438,9/1/2018,46.0,Employed,Widowed,3,South,,89,0.13,2.05,7.7,2.53,2,0
4690583,3/1/2022,48.0,Retired,Widowed,3,North,442.0,137,0.65,3.32,5.87,3.1,3,1
2721610,3/1/2020,62.0,Self-Employed,Single,0,North,628.0,0,0.32,3.6,3.99,2.25,2,0
7407054,1/1/2021,31.0,Employed,Married,4,North,343.0,90,1.34,2.9,4.92,2.76,3,1
8565991,3/1/2018,48.0,,,0,West,407.0,115,0.14,0.72,6.44,2.79,3,1
7071845,12/1/2020,26.0,Unemployed,Married,2,East,320.0,95,0.4,2.08,3.87,4.22,3,1
6761703,3/1/2022,42.0,Unemployed,Married,1,East,,0,1.21,1.86,3.32,1.78,2,0
7243490,10/1/2018,53.0,Retired,Divorced,1,South,,3,,0.94,4.76,2.43,2,0
2577969,6/1/2022,62.0,Self-Employed,Single,0,North,611.0,90,0.27,1.76,3.63,2.82,3,1
3298756,2/1/2022,31.0,Employed,Married,2,West,687.0,0,0.74,0.96,5.62,2.2,2,0
9415414,6/1/2019,43.0,Employed,Divorced,3,North,,18,0.77,1.4,3.75,3.25,2,0
3365885,2/1/2018,57.0,Retired,,2,North,405.0,146,1.43,1.55,5.08,3.36,3,1
2161068,2/1/2022,34.0,Unemployed,Single,0,West,803.0,0,0.47,2.95,1.25,3.18,2,0
2755692,11/1/2019,27.0,Employed,Married,2,West,478.0,0,0.22,0.74,5.4,3.29,2,0
5151785,12/1/2020,60.0,Employed,Married,3,East,703.0,0,0.96,1.8,4.31,2.78,2,0
7699744,6/1/2019,68.0,Unemployed,Married,0,South,599.0,96,1.24,2.94,6.78,2.31,3,1
4266402,3/1/2022,31.0,,Single,3,South,404.0,111,0.54,2.47,5.19,3.11,3,1
6403252,12/1/2018,28.0,Unemployed,Single,2,East,570.0,27,0.82,4.03,3.26,2.23,2,0
8748408,1/1/2018,,Self-Employed,Single,0,East,815.0,110,0.54,2.36,2.79,2.8,3,1
2805518,7/1/2019,58.0,Unemployed,,3,North,870.0,81,0.8,2.69,6.21,3.27,2,0
1812461,12/1/2022,43.0,Self-Employed,Single,1,East,891.0,3,0.77,2.04,4.93,3.02,1,0
2250632,10/1/2022,55.0,Self-Employed,Single,1,North,521.0,152,,1.38,4.0,2.32,3,1
3650235,11/1/2022,33.0,Employed,Single,1,East,603.0,1,0.42,1.14,4.23,2.31,2,0
3234805,6/1/2020,69.0,Employed,Single,1,West,530.0,66,0.49,1.51,5.45,2.51,2,0
6720626,2/1/2020,22.0,Employed,Single,3,West,601.0,0,0.81,2.21,4.66,3.39,2,0
2324070,11/1/2021,50.0,Unemployed,Married,2,West,841.0,9,0.24,1.76,5.17,3.09,1,0
4483978,3/1/2019,49.0,Unemployed,,1,South,870.0,7,0.92,0.1,2.03,3.14,2,0
8871917,7/1/2019,39.0,Retired,Single,1,East,830.0,142,,3.32,6.29,1.93,3,1
7556168,7/1/2021,35.0,Employed,Single,4,West,638.0,126,,2.0,8.78,3.98,3,1
3345704,4/1/2020,59.0,Employed,Married,2,North,683.0,104,1.35,2.53,5.19,3.37,3,1
2554510,5/1/2019,28.0,Employed,Single,4,South,543.0,93,1.21,1.41,5.78,2.24,3,1
7999366,1/1/2022,61.0,Self-Employed,Divorced,1,South,337.0,101,0.66,2.58,3.49,1.42,3,1
9887324,6/1/2019,24.0,Unemployed,Married,3,West,329.0,1,0.47,2.91,4.13,3.14,2,0
7227952,7/1/2021,67.0,Employed,Widowed,0,North,376.0,110,,2.4,3.96,2.8,3,1
5396208,3/1/2019,66.0,Retired,Single,2,South,692.0,56,1.47,0.9,5.87,3.41,2,0
6234259,3/1/2022,32.0,Employed,,2,West,640.0,114,1.28,2.1,4.37,2.21,3,1
7922981,10/1/2018,61.0,Employed,Married,0,East,535.0,0,,1.4,5.05,2.63,2,0
4999694,11/1/2022,36.0,,Divorced,1,North,533.0,67,0.93,0.38,2.91,3.27,2,0
6876924,1/1/2019,50.0,Employed,Married,3,South,795.0,149,1.44,2.51,5.7,3.09,3,1
1850350,11/1/2018,29.0,Unemployed,Single,0,East,742.0,133,1.02,0.64,4.02,3.57,3,1
8082122,1/1/2018,21.0,Employed,Single,0,North,724.0,144,0.84,1.2,5.71,3.18,3,1
3164367,6/1/2020,45.0,Unemployed,Single,3,West,693.0,131,0.93,1.83,4.62,3.43,3,1
7695306,4/1/2019,37.0,Retired,Married,0,West,809.0,140,0.72,2.67,5.56,3.44,3,1
1506995,1/1/2020,33.0,Employed,Divorced,1,South,604.0,0,,0.62,5.98,3.08,2,0
4896937,11/1/2018,,Unemployed,Married,0,South,388.0,129,1.05,2.08,6.06,2.66,3,1
6918806,7/1/2020,29.0,Employed,Divorced,3,South,776.0,76,0.24,2.76,5.49,3.52,2,0
2576590,9/1/2020,21.0,Employed,Married,1,South,504.0,0,0.43,3.04,4.64,3.79,2,0
3547500,9/1/2019,,Unemployed,Single,0,South,652.0,5,0.09,2.16,2.38,2.59,2,0
8373372,1/1/2018,58.0,Unemployed,Married,0,South,728.0,90,,1.3,4.34,2.27,3,1
8337895,1/1/2021,55.0,Employed,Single,2,East,796.0,28,0.79,0.53,5.49,2.68,2,0
9246673,11/1/2018,44.0,Unemployed,Single,3,West,597.0,118,0.23,1.92,4.54,2.86,3,1
7024293,10/1/2021,39.0,Unemployed,,3,West,384.0,3,1.02,3.96,5.3,2.03,2,0
4293705,2/1/2022,31.0,Employed,Married,3,South,835.0,0,0.87,3.85,4.21,3.05,2,0
8587973,5/1/2019,49.0,Unemployed,Married,1,West,669.0,6,1.2,0.7,3.85,3.57,2,0
4434078,12/1/2021,34.0,Employed,Single,0,East,424.0,96,1.02,1.16,5.0,4.18,3,1
6779277,11/1/2020,57.0,Employed,Married,2,East,306.0,132,0.83,2.51,4.2,2.82,3,1
1344855,12/1/2022,38.0,Unemployed,Single,1,West,383.0,124,1.34,1.52,4.65,2.15,3,1
1118834,1/1/2019,68.0,Self-Employed,Single,3,West,802.0,19,0.92,2.63,5.0,3.76,2,0
7579137,3/1/2019,29.0,Employed,Married,1,North,498.0,6,0.04,3.71,4.55,3.2,2,0
9650699,6/1/2018,67.0,Retired,Single,2,South,672.0,16,0.72,3.49,4.9,3.33,2,0
4099555,6/1/2021,55.0,,Married,3,North,351.0,80,0.56,1.52,4.97,2.82,2,0
7439522,8/1/2019,29.0,Self-Employed,,3,West,570.0,0,0.78,2.94,5.01,2.72,2,0
6439381,10/1/2022,24.0,Employed,Married,4,East,604.0,2,0.73,0.8,6.82,3.27,2,0
7105525,3/1/2020,38.0,Employed,Divorced,0,West,468.0,164,0.6,2.99,4.17,2.23,3,1
4346145,1/1/2018,35.0,Retired,Married,1,South,878.0,0,1.04,1.57,5.42,2.55,2,0
3353847,1/1/2021,69.0,Employed,,1,North,523.0,121,0.52,1.42,3.99,2.98,3,1
9369066,2/1/2022,65.0,Employed,Married,4,South,774.0,105,,2.15,6.64,3.19,3,1
6919359,5/1/2018,48.0,Unemployed,Married,2,West,634.0,130,,2.65,4.9,3.44,3,1
1880412,9/1/2020,32.0,Unemployed,Widowed,4,East,384.0,157,1.43,0.63,2.14,3.55,3,1
6542511,3/1/2019,58.0,Employed,Single,1,North,,127,0.53,1.94,4.84,3.91,3,1
6185773,12/1/2019,37.0,Employed,Single,0,North,,3,1.5,1.27,6.58,3.61,2,0
6416775,8/1/2020,53.0,Retired,Married,2,North,420.0,83,1.33,3.31,6.98,3.13,2,0
5228087,8/1/2019,46.0,Self-Employed,,4,South,387.0,110,1.26,3.05,5.3,3.46,3,1
4880323,2/1/2019,31.0,Self-Employed,,1,South,839.0,30,0.05,3.03,4.58,2.76,2,0
4674515,6/1/2021,64.0,Unemployed,Single,1,South,333.0,112,0.9,1.66,5.38,3.35,3,1
3255363,12/1/2021,32.0,Self-Employed,Divorced,1,West,535.0,90,,1.63,4.86,2.61,3,1
6219574,1/1/2020,54.0,Employed,Married,3,North,,90,1.23,3.51,6.66,2.79,3,1
7714301,11/1/2022,42.0,Employed,Married,2,North,408.0,132,1.23,0.83,7.13,2.93,3,1
3857281,2/1/2020,25.0,Unemployed,,1,South,312.0,109,1.18,2.71,4.82,3.41,3,1
6897498,12/1/2019,37.0,Retired,Divorced,3,West,477.0,135,,0.58,4.32,2.82,3,1
5975045,11/1/2021,65.0,Employed,Divorced,2,West,454.0,90,0.32,2.51,5.36,2.87,3,1
3189921,5/1/2022,55.0,Retired,,2,East,874.0,7,0.43,2.05,2.75,2.22,1,0
7216204,9/1/2020,28.0,Retired,Married,4,North,710.0,96,1.12,2.25,6.04,3.81,3,1
8385034,3/1/2018,47.0,Unemployed,Married,2,South,485.0,110,0.62,1.76,7.58,3.69,3,1
3234489,12/1/2021,63.0,Employed,Single,4,West,874.0,5,1.05,1.87,6.03,2.74,2,0
3409409,2/1/2021,54.0,Employed,,3,North,800.0,125,0.92,3.12,5.82,3.64,3,1
1787494,7/1/2020,60.0,Employed,Married,4,North,402.0,125,1.09,3.65,6.66,3.1,3,1
5472471,7/1/2020,41.0,Unemployed,Divorced,4,South,817.0,14,0.04,2.71,3.26,3.7,1,0
8022336,2/1/2020,,Employed,Married,1,East,,1,0.95,1.63,6.3,3.54,2,0
9457411,11/1/2019,41.0,Self-Employed,Married,4,East,662.0,139,1.23,2.58,5.33,3.22,3,1
3704999,7/1/2022,,,Married,1,North,361.0,107,0.5,1.37,2.41,2.53,3,1
1328821,1/1/2022,,Employed,Married,0,East,779.0,3,1.12,2.22,3.55,2.98,2,0
3100021,3/1/2018,,Employed,Married,2,East,680.0,0,1.43,3.14,5.3,3.28,2,0
8996198,9/1/2019,24.0,Unemployed,Single,0,East,753.0,90,0.63,2.02,7.87,3.22,3,1
1164074,10/1/2019,49.0,Employed,Single,2,South,763.0,5,0.92,0.79,4.53,3.34,2,0
5980249,4/1/2021,41.0,Employed,Divorced,1,East,650.0,90,1.49,1.31,5.26,3.35,3,1
8130030,3/1/2022,37.0,Retired,Single,2,North,688.0,3,0.2,1.55,4.14,2.94,2,0
9430664,7/1/2019,44.0,Employed,Married,0,South,774.0,108,0.69,2.7,8.36,2.6,3,1
5539170,12/1/2021,53.0,Unemployed,Divorced,1,West,423.0,180,1.01,2.45,5.36,3.19,3,1
1208944,3/1/2019,,Employed,Divorced,3,East,466.0,90,0.52,2.15,5.3,2.85,3,1
6594176,10/1/2019,50.0,Unemployed,Single,1,West,730.0,1,0.03,1.84,2.87,3.09,1,0
4147887,12/1/2021,44.0,Self-Employed,Married,2,East,698.0,0,,2.0,7.44,3.66,2,0
7841300,10/1/2018,28.0,Employed,Single,2,East,661.0,10,,1.51,4.84,2.14,2,0
1125438,11/1/2022,61.0,,Single,1,North,605.0,4,1.09,2.14,4.03,3.42,2,0
9537333,10/1/2022,34.0,,Married,3,North,706.0,54,0.61,1.15,5.24,2.48,2,0
6155872,11/1/2020,27.0,Unemployed,,1,West,332.0,120,0.49,3.55,5.42,2.97,3,1
7717526,7/1/2018,58.0,Employed,Married,1,North,336.0,0,0.02,0.56,4.58,3.82,2,0
1871535,8/1/2020,65.0,Employed,Married,0,North,896.0,2,1.36,1.55,3.62,2.51,2,0
